Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [368]
[351]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::max_size() const [351]
                0.00    0.00       1/21          __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::_M_max_size() const [195]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::optional<Piece> > >::max_size(std::allocator<std::optional<Piece> > const&) [369]
[352]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::optional<Piece> >::max_size() const [352]
                0.00    0.00       1/82          __gnu_cxx::new_allocator<std::optional<Piece> >::_M_max_size() const [115]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > std::__niter_wrap<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*) [385]
[353]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >::operator+(long) const [353]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >::__normal_iterator(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* const&) [324]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [381]
[354]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::capacity() const [354]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [362]
[355]    0.0    0.00    0.00       1         std::allocator<Piece>::allocator() [355]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Piece>::new_allocator() [345]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::~_Vector_impl() [363]
[356]    0.0    0.00    0.00       1         std::allocator<Piece>::~allocator() [356]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Piece>::~new_allocator() [346]
-----------------------------------------------
                0.00    0.00       1/1           Board::Board(unsigned long) [30]
[357]    0.0    0.00    0.00       1         std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::allocator() [357]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::new_allocator() [347]
-----------------------------------------------
                0.00    0.00       1/1           Board::Board(unsigned long) [30]
[358]    0.0    0.00    0.00       1         std::allocator<std::optional<Piece> >::allocator() [358]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::optional<Piece> >::new_allocator() [348]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__copy_move_a2<false, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*) [388]
[359]    0.0    0.00    0.00       1         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*) [359]
                0.00    0.00       4/4           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::operator=(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [314]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >) [394]
[360]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >) [360]
                0.00    0.00       1/1           bool __gnu_cxx::operator!=<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > const&, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > const&) [350]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Piece*>(Piece*, Piece*) [396]
[361]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<Piece*>(Piece*, Piece*) [361]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_base() [365]
[362]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [362]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl_data::_Vector_impl_data() [364]
                0.00    0.00       1/1           std::allocator<Piece>::allocator() [355]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::~_Vector_base() [366]
[363]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::~_Vector_impl() [363]
                0.00    0.00       1/1           std::allocator<Piece>::~allocator() [356]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [362]
[364]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl_data::_Vector_impl_data() [364]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Piece, std::allocator<Piece> >::vector() [376]
[365]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_base() [365]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [362]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Piece, std::allocator<Piece> >::~vector() [377]
[366]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::~_Vector_base() [366]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::~_Vector_impl() [363]
                0.00    0.00       1/6           std::_Vector_base<Piece, std::allocator<Piece> >::_M_deallocate(Piece*, unsigned long) [296]
-----------------------------------------------
                0.00    0.00       1/1           std::optional<std::pair<Coords, Coords> >::optional() [383]
[367]    0.0    0.00    0.00       1         std::_Optional_base<std::pair<Coords, Coords>, true, true>::_Optional_base() [367]
                0.00    0.00       1/1           std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::_Optional_payload() [370]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_S_max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [31]
[368]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [368]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::max_size() const [351]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_S_max_size(std::allocator<std::optional<Piece> > const&) [34]
[369]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::optional<Piece> > >::max_size(std::allocator<std::optional<Piece> > const&) [369]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::optional<Piece> >::max_size() const [352]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_base<std::pair<Coords, Coords>, true, true>::_Optional_base() [367]
[370]    0.0    0.00    0.00       1         std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::_Optional_payload() [370]
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_Optional_payload_base() [373]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_move_assign(std::_Optional_payload_base<std::pair<Coords, Coords> >&&) [243]
[371]    0.0    0.00    0.00       1         void std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_construct<std::pair<Coords, Coords> >(std::pair<Coords, Coords>&&) [371]
                0.00    0.00       1/2           std::pair<Coords, Coords>&& std::forward<std::pair<Coords, Coords> >(std::remove_reference<std::pair<Coords, Coords> >::type&) [339]
                0.00    0.00       1/57946       std::pair<Coords, Coords>* std::__addressof<std::pair<Coords, Coords> >(std::pair<Coords, Coords>&) [75]
                0.00    0.00       1/1           void std::_Construct<std::pair<Coords, Coords>, std::pair<Coords, Coords> >(std::pair<Coords, Coords>*, std::pair<Coords, Coords>&&) [384]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_Optional_payload_base() [373]
[372]    0.0    0.00    0.00       1         std::_Optional_payload_base<std::pair<Coords, Coords> >::_Storage<std::pair<Coords, Coords>, true>::_Storage() [372]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::_Optional_payload() [370]
[373]    0.0    0.00    0.00       1         std::_Optional_payload_base<std::pair<Coords, Coords> >::_Optional_payload_base() [373]
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_Storage<std::pair<Coords, Coords>, true>::_Storage() [372]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::uninitialized_fill_n<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [389]
[374]    0.0    0.00    0.00       1         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [374]
                0.00    0.00       4/160         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__addressof<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >&) [104]
                0.00    0.00       4/80          void std::_Construct<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&>(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [137]
-----------------------------------------------
                0.00    0.00       1/1           std::optional<Piece>* std::__uninitialized_default_n<std::optional<Piece>*, unsigned long>(std::optional<Piece>*, unsigned long) [391]
[375]    0.0    0.00    0.00       1         std::optional<Piece>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::optional<Piece>*, unsigned long>(std::optional<Piece>*, unsigned long) [375]
                0.00    0.00       4/4           void std::_Construct<std::optional<Piece>>(std::optional<Piece>*) [316]
                0.00    0.00       4/324         std::optional<Piece>* std::__addressof<std::optional<Piece> >(std::optional<Piece>&) [88]
-----------------------------------------------
                0.00    0.00       1/1           Board::fromString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[376]    0.0    0.00    0.00       1         std::vector<Piece, std::allocator<Piece> >::vector() [376]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_base() [365]
-----------------------------------------------
                0.00    0.00       1/1           Board::fromString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[377]    0.0    0.00    0.00       1         std::vector<Piece, std::allocator<Piece> >::~vector() [377]
                0.00    0.00       1/11          std::_Vector_base<Piece, std::allocator<Piece> >::_M_get_Tp_allocator() [277]
                0.00    0.00       1/1           void std::_Destroy<Piece*, Piece>(Piece*, Piece*, std::allocator<Piece>&) [397]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::~_Vector_base() [366]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [33]
[378]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_fill_initialize(unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [378]
                0.00    0.00       1/95          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_get_Tp_allocator() [110]
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__uninitialized_fill_n_a<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [390]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [381]
[379]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() [379]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >::__normal_iterator(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* const&) [324]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [381]
[380]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() [380]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >::__normal_iterator(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* const&) [324]
-----------------------------------------------
                0.00    0.00       1/1           Board::solve(unsigned long, float, float, bool) [2]
[381]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [381]
                0.00    0.00       2/21          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::size() const [197]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::_S_propagate_on_copy_assign() [349]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::capacity() const [354]
                0.00    0.00       1/95          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_get_Tp_allocator() [110]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() [379]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() [380]
                0.00    0.00       1/20          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() const [205]
                0.00    0.00       1/20          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() const [206]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >) [393]
                0.00    0.00       1/1           void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [395]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::vector(unsigned long, std::allocator<std::optional<Piece> > const&) [36]
[382]    0.0    0.00    0.00       1         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_default_initialize(unsigned long) [382]
                0.00    0.00       1/166         std::_Vector_base<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_M_get_Tp_allocator() [99]
                0.00    0.00       1/1           std::optional<Piece>* std::__uninitialized_default_n_a<std::optional<Piece>*, unsigned long, std::optional<Piece> >(std::optional<Piece>*, unsigned long, std::allocator<std::optional<Piece> >&) [392]
-----------------------------------------------
                0.00    0.00       1/1           Board::Board(unsigned long) [30]
[383]    0.0    0.00    0.00       1         std::optional<std::pair<Coords, Coords> >::optional() [383]
                0.00    0.00       1/1           std::_Optional_base<std::pair<Coords, Coords>, true, true>::_Optional_base() [367]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_construct<std::pair<Coords, Coords> >(std::pair<Coords, Coords>&&) [371]
[384]    0.0    0.00    0.00       1         void std::_Construct<std::pair<Coords, Coords>, std::pair<Coords, Coords> >(std::pair<Coords, Coords>*, std::pair<Coords, Coords>&&) [384]
                0.00    0.00       1/2           std::pair<Coords, Coords>&& std::forward<std::pair<Coords, Coords> >(std::remove_reference<std::pair<Coords, Coords> >::type&) [339]
                0.00    0.00       1/58732       operator new(unsigned long, void*) [74]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >) [386]
